date,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season,city_Ahmedabad,city_Bangalore,city_Bhopal,city_Chennai,city_Delhi,city_Ghaziabad,city_Hyderabad,city_Indore,city_Jaipur,city_Kanpur,city_Kolkata,city_Lucknow,city_Ludhiana,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara
2016-07-22,34.4,82.0,1.4,13.9,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-23,36.4,68.6,4.5,9.7,200,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-07-24,18.0,82.5,0.9,4.6,300,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-25,15.0,62.1,2.4,12.0,150,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-07-26,27.3,57.4,1.1,12.9,50,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-27,41.3,100.0,2.0,11.6,50,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-07-28,29.3,53.5,9.9,21.1,100,8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-29,15.0,45.4,9.1,25.9,150,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-30,30.6,75.4,2.0,9.1,50,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-31,20.7,37.6,3.1,18.2,150,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-08-01,28.2,48.4,7.7,13.4,150,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-08-02,23.5,66.8,2.2,10.3,150,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-08-03,25.5,44.3,2.2,12.0,300,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-08-04,35.1,67.8,0.6,7.3,300,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-08-05,26.6,74.6,1.6,13.0,50,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-08-06,28.2,40.2,4.0,10.0,50,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-07,25.7,65.9,6.2,8.3,300,8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-08,15.0,80.2,12.3,9.4,300,11,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-08-09,29.1,84.1,2.9,13.2,100,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-08-10,21.1,90.6,4.5,9.7,200,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-08-11,15.4,76.6,1.7,10.3,100,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-08-12,20.1,70.3,0.4,3.4,300,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-13,18.3,85.4,5.5,7.1,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-14,30.2,87.0,0.7,8.8,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-08-15,19.5,73.7,2.8,3.1,50,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-08-16,22.3,78.5,10.1,13.6,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-17,15.0,79.4,2.1,11.6,150,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-18,30.5,67.6,13.0,13.9,200,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-19,35.5,75.6,15.5,6.4,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-20,15.0,52.8,10.2,4.1,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-08-21,29.7,56.2,2.1,5.9,300,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-08-22,28.8,100.0,3.6,10.0,50,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-23,25.6,100.0,0.6,12.9,200,8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-08-24,20.2,33.2,1.9,18.7,100,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-25,24.6,68.8,2.2,3.1,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-08-26,18.6,25.1,0.5,14.4,150,11,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-27,45.0,71.3,7.0,11.2,50,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-08-28,29.7,68.4,6.5,7.2,100,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-08-29,30.4,100.0,11.4,12.0,200,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-08-30,26.1,34.8,0.3,10.1,150,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-31,29.2,32.8,3.9,2.8,50,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-09-01,24.3,79.1,8.5,9.9,50,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-09-02,27.6,93.0,0.0,9.8,200,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-03,25.8,100.0,9.1,3.7,150,8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-09-04,27.5,83.6,17.3,4.1,150,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-05,15.0,45.7,2.6,15.6,150,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-06,34.2,58.4,8.1,11.0,50,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-09-07,22.5,60.6,3.1,7.7,200,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-09-08,37.4,71.4,0.3,7.5,100,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-09,29.8,100.0,6.6,13.9,150,8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-10,42.9,52.2,10.6,9.1,50,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-11,39.7,88.9,3.3,8.8,100,11,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-09-12,34.7,50.6,0.4,8.0,100,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-09-13,34.8,63.0,9.2,6.6,200,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-14,33.0,51.3,0.8,13.4,150,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-09-15,30.6,68.6,6.6,12.8,300,8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-09-16,23.3,93.7,5.1,0.0,150,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-09-17,26.9,64.6,11.3,4.3,150,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-18,33.9,67.2,3.8,12.9,300,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-19,22.1,48.7,7.1,9.0,200,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-20,26.3,100.0,4.2,9.5,100,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-09-21,15.0,26.7,2.3,26.5,200,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-09-22,15.5,64.8,0.6,0.5,50,8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-09-23,33.7,73.0,11.1,9.5,50,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-09-24,26.4,64.4,8.1,8.4,100,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-09-25,27.3,50.0,2.7,16.1,300,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-09-26,30.9,39.7,2.2,14.6,150,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-09-27,18.7,46.7,11.3,10.3,100,8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-09-28,20.1,65.8,2.1,2.8,50,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-09-29,33.1,81.0,1.2,5.1,100,8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-09-30,30.6,81.2,3.3,13.8,100,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-10-01,15.0,71.1,11.1,1.3,300,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-10-02,33.6,80.7,1.7,6.0,150,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-10-03,19.6,71.8,1.6,7.1,300,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-10-04,22.4,80.9,0.3,9.4,150,11,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-10-05,25.3,67.3,4.8,6.4,300,11,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-06,15.0,61.3,5.9,10.4,150,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-07,18.1,74.6,5.0,9.5,50,8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-08,31.3,64.4,4.5,9.4,150,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-10-09,28.3,76.2,0.6,5.8,150,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-10-10,21.8,87.0,12.9,7.1,300,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-11,16.1,60.6,14.2,3.8,50,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-12,30.8,75.2,9.6,19.8,300,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-13,28.6,63.0,10.9,14.7,200,5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-10-14,32.9,52.8,0.3,4.9,100,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-10-15,30.3,58.9,18.8,9.2,300,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-16,31.4,58.7,2.4,8.7,300,8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-10-17,17.6,67.6,4.0,16.7,150,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-18,43.6,58.5,2.8,16.7,150,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-10-19,27.7,70.9,4.8,18.1,300,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016-10-20,41.9,82.9,12.0,17.0,200,11,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-10-21,25.4,87.4,8.2,7.4,300,8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-22,34.1,94.0,2.1,0.8,100,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-23,19.2,99.1,0.9,13.8,300,11,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
