date,city,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season
2017-01-07,Patna,24.1,40.3,5.7,6.9,200,11,Winter
2017-01-08,Vadodara,23.2,49.6,2.1,8.8,200,5,Winter
2017-01-09,Jaipur,22.0,62.0,4.1,4.8,200,11,Winter
2017-01-10,Lucknow,28.3,34.1,0.6,12.1,200,8,Winter
2017-01-11,Kanpur,16.4,70.5,2.8,5.3,50,2,Winter
2017-01-12,Jaipur,23.8,32.0,6.6,7.2,150,2,Winter
2017-01-13,Lucknow,30.8,46.9,8.7,5.3,200,2,Winter
2017-01-14,Kanpur,27.5,52.4,1.0,8.3,100,11,Winter
2017-01-15,Agra,42.3,88.7,5.6,8.6,50,2,Winter
2017-01-16,Indore,34.4,59.3,1.8,2.7,50,8,Winter
2017-01-17,Chennai,36.7,77.5,2.9,13.6,50,2,Winter
2017-01-18,Mumbai,28.1,67.6,10.1,21.9,200,8,Winter
2017-01-19,Bangalore,23.1,78.3,1.0,-3.6,300,8,Winter
2017-01-20,Delhi,36.4,67.2,2.0,7.0,50,2,Winter
2017-01-21,Ahmedabad,45.0,60.8,6.4,7.2,300,5,Winter
2017-01-22,Hyderabad,31.1,53.1,1.0,8.3,150,2,Winter
2017-01-23,Ahmedabad,24.7,83.1,0.7,18.6,150,8,Winter
2017-01-24,Ludhiana,25.2,74.5,3.8,0.8,150,2,Winter
2017-01-25,Ahmedabad,15.0,67.1,4.9,12.4,200,11,Winter
2017-01-26,Bhopal,20.3,45.2,3.4,9.5,300,2,Winter
2017-01-27,Vadodara,38.3,45.6,37.4,9.2,100,11,Winter
2017-01-28,Nagpur,30.0,34.4,1.8,15.3,300,11,Winter
2017-01-29,Ghaziabad,32.2,68.7,6.0,5.3,300,5,Winter
2017-01-30,Nagpur,16.3,72.3,2.3,10.7,100,5,Winter
2017-01-31,Surat,27.3,81.1,4.4,11.9,100,2,Winter
2017-02-01,Mumbai,37.4,69.0,15.2,7.6,300,2,Winter
2017-02-02,Bhopal,30.7,87.5,3.0,8.9,150,5,Winter
2017-02-03,Patna,27.3,63.1,6.9,0.4,100,2,Winter
2017-02-04,Kolkata,26.6,90.3,2.8,9.1,100,11,Winter
2017-02-05,Kanpur,39.9,20.0,4.4,16.8,150,8,Winter
2017-02-06,Chennai,40.9,54.7,0.0,4.2,200,2,Winter
2017-02-07,Patna,25.0,71.7,2.4,4.3,100,8,Winter
2017-02-08,Vadodara,23.5,48.9,2.3,18.4,100,2,Winter
2017-02-09,Ghaziabad,30.7,20.0,1.9,8.3,200,8,Winter
2017-02-10,Agra,29.3,40.3,10.8,6.4,100,8,Winter
2017-02-11,Pune,39.7,74.0,1.9,7.2,100,11,Winter
2017-02-12,Bhopal,15.0,38.9,1.8,11.9,200,2,Winter
2017-02-13,Bhopal,21.0,32.9,10.5,3.4,100,5,Winter
2017-02-14,Pune,28.6,92.5,9.9,11.1,200,8,Winter
2017-02-15,Ghaziabad,25.5,30.5,4.9,-1.7,300,5,Winter
2017-02-16,Hyderabad,29.6,45.9,9.0,9.6,200,8,Winter
2017-02-17,Bhopal,29.2,61.6,0.3,2.9,150,5,Winter
2017-02-18,Pune,31.4,86.0,1.7,10.2,200,2,Winter
2017-02-19,Vadodara,30.4,76.5,2.5,5.2,200,8,Winter
2017-02-20,Surat,22.9,62.0,1.8,12.1,200,2,Winter
2017-02-21,Vadodara,20.7,43.7,9.3,9.1,50,11,Winter
2017-02-22,Bhopal,23.6,47.7,0.7,9.3,200,2,Winter
2017-02-23,Patna,33.5,69.4,3.2,12.9,300,5,Winter
2017-02-24,Ghaziabad,28.6,59.9,1.9,7.7,150,2,Winter
2017-02-25,Ghaziabad,29.5,80.5,1.7,11.6,100,5,Winter
2017-02-26,Ahmedabad,33.4,41.8,0.1,14.8,300,2,Winter
2017-02-27,Surat,24.9,49.9,1.9,4.7,150,2,Winter
2017-02-28,Ludhiana,40.4,59.8,2.6,10.0,150,2,Winter
2017-03-01,Kolkata,24.9,47.5,0.1,10.5,50,11,Summer
2017-03-02,Lucknow,25.3,62.5,5.7,14.3,100,5,Summer
2017-03-03,Jaipur,24.5,47.8,3.4,5.3,300,2,Summer
2017-03-04,Mumbai,34.6,87.3,6.5,17.5,300,2,Summer
2017-03-05,Surat,32.9,72.8,1.3,10.1,200,5,Summer
2017-03-06,Nagpur,30.7,93.5,2.3,10.3,200,8,Summer
2017-03-07,Jaipur,38.9,58.4,11.0,22.0,150,2,Summer
2017-03-08,Bhopal,30.6,59.8,2.2,13.6,100,2,Summer
2017-03-09,Jaipur,28.9,41.0,9.1,5.2,50,11,Summer
2017-03-10,Kolkata,23.7,60.4,0.2,7.5,300,5,Summer
2017-03-11,Indore,27.4,30.9,4.1,9.3,50,11,Summer
2017-03-12,Ludhiana,28.6,69.9,15.7,11.3,100,5,Summer
2017-03-13,Pune,34.1,70.8,1.4,11.2,100,11,Summer
2017-03-14,Ghaziabad,24.0,82.6,2.2,3.1,50,2,Summer
2017-03-15,Indore,37.5,53.6,10.6,11.1,200,11,Summer
2017-03-16,Hyderabad,20.8,41.9,3.6,9.4,200,5,Summer
2017-03-17,Vadodara,29.2,62.1,5.9,13.0,50,2,Summer
2017-03-18,Nagpur,26.1,37.2,7.3,2.5,50,2,Summer
2017-03-19,Nagpur,43.5,83.3,19.8,11.0,150,8,Summer
2017-03-20,Kanpur,15.0,60.9,5.5,12.9,150,8,Summer
2017-03-21,Patna,41.5,72.4,6.0,3.6,100,2,Summer
2017-03-22,Patna,20.0,84.7,5.8,6.7,50,11,Summer
2017-03-23,Pune,35.6,53.9,3.2,7.5,100,11,Summer
2017-03-24,Kanpur,18.1,72.3,0.6,11.9,50,5,Summer
2017-03-25,Kolkata,33.8,58.6,8.9,14.9,300,8,Summer
2017-03-26,Kanpur,32.5,40.2,1.5,6.9,300,8,Summer
2017-03-27,Delhi,34.6,55.2,1.6,11.6,200,2,Summer
2017-03-28,Patna,34.4,36.0,2.4,7.0,50,2,Summer
2017-03-29,Patna,29.2,86.0,0.6,8.3,50,11,Summer
2017-03-30,Bangalore,17.5,55.3,3.7,10.1,200,11,Summer
2017-03-31,Hyderabad,24.3,59.4,2.3,10.8,50,5,Summer
2017-04-01,Vadodara,40.9,86.7,0.9,12.4,300,8,Summer
2017-04-02,Lucknow,24.1,77.7,7.2,1.2,150,8,Summer
2017-04-03,Delhi,23.7,74.4,6.4,2.9,300,2,Summer
2017-04-04,Mumbai,20.1,49.2,1.7,15.3,100,8,Summer
2017-04-05,Vadodara,42.1,100.0,2.6,10.6,300,5,Summer
2017-04-06,Vadodara,37.5,75.6,0.7,12.5,50,11,Summer
2017-04-07,Ghaziabad,32.6,56.8,9.4,10.0,150,8,Summer
2017-04-08,Surat,34.5,60.6,2.4,7.4,100,8,Summer
2017-04-09,Bangalore,27.7,40.8,20.1,14.9,150,5,Summer
2017-04-10,Vadodara,38.4,80.4,7.0,17.4,50,5,Summer
2017-04-11,Vadodara,33.6,34.5,6.2,11.3,100,11,Summer
2017-04-12,Ahmedabad,37.4,87.3,4.3,5.9,300,8,Summer
2017-04-13,Delhi,23.3,69.8,2.5,18.2,100,8,Summer
2017-04-14,Hyderabad,38.2,93.8,15.5,14.3,150,5,Summer
2017-04-15,Indore,22.1,55.2,1.2,6.4,100,5,Summer
2017-04-16,Nagpur,36.9,75.2,0.4,4.8,50,8,Summer
2017-04-17,Jaipur,31.2,89.3,2.2,6.2,200,11,Summer
2017-04-18,Kolkata,20.8,67.8,0.2,8.6,200,2,Summer
2017-04-19,Kanpur,34.7,72.9,9.9,2.4,50,5,Summer
2017-04-20,Mumbai,18.3,84.6,2.6,4.3,300,2,Summer
2017-04-21,Indore,24.6,100.0,0.4,9.1,50,2,Summer
2017-04-22,Surat,19.9,62.5,5.8,8.4,100,11,Summer
2017-04-23,Bhopal,22.4,65.4,5.3,13.0,200,11,Summer
2017-04-24,Kanpur,15.0,37.4,1.9,10.5,100,5,Summer
2017-04-25,Bangalore,35.4,73.2,0.2,14.0,200,5,Summer
2017-04-26,Surat,39.9,61.8,1.3,14.9,50,11,Summer
2017-04-27,Nagpur,27.8,48.9,0.9,4.0,100,11,Summer
2017-04-28,Jaipur,29.1,44.1,2.6,8.7,150,8,Summer
2017-04-29,Surat,19.5,67.6,0.5,13.1,100,5,Summer
2017-04-30,Jaipur,26.2,100.0,4.5,20.6,150,2,Summer
2017-05-01,Patna,31.9,100.0,7.5,8.5,300,8,Summer
2017-05-02,Kanpur,27.4,72.6,0.5,14.3,200,2,Summer
2017-05-03,Vadodara,25.9,82.7,1.1,1.5,300,5,Summer
2017-05-04,Lucknow,24.0,83.5,3.9,9.6,50,2,Summer
2017-05-05,Delhi,42.3,73.0,4.6,15.3,300,8,Summer
2017-05-06,Bhopal,24.0,27.6,7.2,12.9,300,2,Summer
2017-05-07,Indore,29.9,75.3,4.4,1.3,200,2,Summer
2017-05-08,Kanpur,29.7,49.1,13.3,14.5,50,11,Summer
2017-05-09,Ludhiana,26.6,100.0,6.9,4.6,200,11,Summer
2017-05-10,Ahmedabad,22.2,55.4,4.4,13.5,300,8,Summer
2017-05-11,Agra,37.7,40.4,5.3,14.2,50,5,Summer
2017-05-12,Hyderabad,30.7,57.3,5.2,6.6,200,5,Summer
2017-05-13,Bhopal,21.9,72.9,0.7,10.3,300,11,Summer
2017-05-14,Pune,17.2,42.3,6.6,12.4,150,11,Summer
2017-05-15,Ghaziabad,23.0,98.5,7.0,2.0,50,5,Summer
2017-05-16,Jaipur,37.5,99.2,4.6,13.6,300,11,Summer
2017-05-17,Kolkata,15.0,100.0,11.3,19.5,100,2,Summer
2017-05-18,Surat,18.1,61.0,1.9,10.6,300,5,Summer
2017-05-19,Vadodara,20.3,69.9,0.0,15.0,300,8,Summer
2017-05-20,Ghaziabad,28.4,88.8,2.0,9.5,150,2,Summer
2017-05-21,Chennai,21.7,43.2,14.3,10.2,50,2,Summer
2017-05-22,Hyderabad,30.6,72.3,4.8,11.7,100,2,Summer
2017-05-23,Ghaziabad,19.9,92.5,9.6,12.6,200,8,Summer
2017-05-24,Kanpur,19.3,39.8,3.8,10.3,100,8,Summer
2017-05-25,Kolkata,25.8,57.0,3.8,-1.0,150,11,Summer
2017-05-26,Agra,27.4,59.8,1.7,17.4,300,5,Summer
2017-05-27,Surat,29.7,27.1,5.9,5.1,300,5,Summer
2017-05-28,Bhopal,24.7,46.5,1.1,11.5,200,8,Summer
2017-05-29,Hyderabad,42.4,63.3,3.4,1.4,300,5,Summer
2017-05-30,Mumbai,19.7,84.5,0.2,14.8,150,8,Summer
2017-05-31,Kanpur,37.1,75.4,0.6,8.2,300,2,Summer
2017-06-01,Mumbai,37.7,66.5,0.5,7.6,200,2,Monsoon
2017-06-02,Indore,28.4,69.8,15.2,13.1,200,5,Monsoon
2017-06-03,Hyderabad,26.2,69.2,14.8,8.0,150,8,Monsoon
2017-06-04,Delhi,29.6,76.8,1.3,-0.8,150,8,Monsoon
2017-06-05,Indore,29.2,24.9,6.4,5.9,150,2,Monsoon
2017-06-06,Bhopal,30.5,56.7,0.7,12.6,200,5,Monsoon
2017-06-07,Ahmedabad,24.2,61.6,11.5,18.4,100,2,Monsoon
2017-06-08,Chennai,30.3,20.0,0.0,16.0,150,5,Monsoon
2017-06-09,Pune,40.6,56.2,2.9,14.0,200,5,Monsoon
2017-06-10,Delhi,38.3,61.7,5.1,9.7,200,8,Monsoon
2017-06-11,Lucknow,30.6,48.9,4.9,-3.8,100,5,Monsoon
2017-06-12,Lucknow,42.8,20.0,4.9,12.4,150,8,Monsoon
2017-06-13,Agra,28.8,86.3,1.3,15.4,300,11,Monsoon
2017-06-14,Patna,19.3,48.7,1.4,13.0,100,11,Monsoon
2017-06-15,Surat,35.4,94.4,3.5,7.0,100,11,Monsoon
2017-06-16,Nagpur,26.6,41.2,3.6,6.8,300,8,Monsoon
2017-06-17,Surat,23.7,68.2,24.9,4.1,300,8,Monsoon
2017-06-18,Kanpur,27.0,48.8,9.6,14.0,200,2,Monsoon
2017-06-19,Delhi,39.2,38.9,37.3,4.2,300,11,Monsoon
2017-06-20,Kanpur,15.0,37.5,5.2,5.4,150,5,Monsoon
2017-06-21,Surat,16.9,55.9,0.0,4.9,100,2,Monsoon
2017-06-22,Pune,23.2,47.5,2.1,13.7,300,5,Monsoon
2017-06-23,Nagpur,35.6,64.4,0.6,6.9,200,8,Monsoon
2017-06-24,Bhopal,30.9,56.7,5.7,12.8,150,2,Monsoon
2017-06-25,Chennai,23.5,57.8,0.1,7.4,50,5,Monsoon
2017-06-26,Mumbai,30.4,86.0,0.0,13.0,50,8,Monsoon
2017-06-27,Ahmedabad,31.0,96.6,17.7,13.1,150,11,Monsoon
2017-06-28,Hyderabad,25.5,71.5,1.0,4.6,300,8,Monsoon
2017-06-29,Ahmedabad,21.7,41.9,3.5,6.6,300,2,Monsoon
2017-06-30,Chennai,20.8,63.8,5.6,1.9,50,11,Monsoon
2017-07-01,Pune,35.3,53.0,18.8,14.5,50,2,Monsoon
2017-07-02,Hyderabad,29.7,53.1,13.6,13.0,150,2,Monsoon
2017-07-03,Ludhiana,17.2,100.0,4.3,11.5,150,11,Monsoon
2017-07-04,Mumbai,18.3,42.4,22.3,8.5,150,5,Monsoon
2017-07-05,Ahmedabad,15.0,50.7,3.3,15.2,200,5,Monsoon
2017-07-06,Surat,36.8,47.8,1.0,20.5,100,5,Monsoon
2017-07-07,Lucknow,29.1,37.2,6.3,10.2,200,2,Monsoon
2017-07-08,Bhopal,34.6,100.0,3.9,8.3,300,8,Monsoon
2017-07-09,Kanpur,25.4,100.0,3.6,5.5,200,8,Monsoon
2017-07-10,Mumbai,34.5,80.1,2.5,10.3,100,11,Monsoon
2017-07-11,Ghaziabad,22.1,66.7,5.3,11.4,50,8,Monsoon
2017-07-12,Surat,15.0,73.3,2.1,5.7,300,11,Monsoon
2017-07-13,Lucknow,27.8,92.9,0.8,2.3,100,11,Monsoon
2017-07-14,Agra,28.7,79.9,0.8,2.4,100,8,Monsoon
2017-07-15,Patna,24.5,34.9,10.8,7.2,200,11,Monsoon
2017-07-16,Indore,36.2,62.1,6.8,6.3,300,2,Monsoon
2017-07-17,Pune,21.9,60.7,0.6,9.9,300,2,Monsoon
2017-07-18,Kanpur,30.7,60.3,1.4,19.2,150,8,Monsoon
2017-07-19,Kolkata,21.7,36.9,3.0,11.8,150,5,Monsoon
2017-07-20,Mumbai,33.0,38.3,6.0,0.7,100,11,Monsoon
2017-07-21,Pune,27.1,90.7,27.6,13.3,200,11,Monsoon
2017-07-22,Surat,24.9,75.5,3.1,15.8,300,2,Monsoon
2017-07-23,Ghaziabad,35.7,47.0,3.4,5.6,100,11,Monsoon
2017-07-24,Hyderabad,23.1,83.6,11.2,17.8,200,11,Monsoon
2017-07-25,Pune,32.5,88.5,1.5,5.4,100,8,Monsoon
2017-07-26,Kanpur,26.2,57.7,0.2,17.3,50,11,Monsoon
2017-07-27,Kolkata,32.4,73.4,27.9,13.8,300,5,Monsoon
2017-07-28,Bhopal,19.4,72.0,1.8,12.6,150,8,Monsoon
2017-07-29,Kanpur,18.8,69.4,4.2,5.3,50,11,Monsoon
2017-07-30,Kolkata,15.3,58.0,4.4,15.5,100,11,Monsoon
2017-07-31,Delhi,24.6,84.8,3.8,10.1,300,8,Monsoon
2017-08-01,Bhopal,23.2,83.9,0.8,15.9,100,11,Monsoon
2017-08-02,Jaipur,21.7,53.0,5.1,13.6,100,5,Monsoon
2017-08-03,Ludhiana,26.3,80.9,26.9,9.9,200,11,Monsoon
2017-08-04,Chennai,21.0,62.2,0.1,5.3,300,5,Monsoon
2017-08-05,Lucknow,19.5,55.7,4.3,7.7,200,11,Monsoon
2017-08-06,Hyderabad,19.8,63.7,0.8,6.3,200,5,Monsoon
2017-08-07,Surat,30.9,38.2,5.4,8.5,300,8,Monsoon
2017-08-08,Bangalore,40.7,52.2,8.5,11.7,150,5,Monsoon
2017-08-09,Agra,18.1,70.5,5.5,6.8,50,11,Monsoon
2017-08-10,Delhi,15.0,52.4,5.6,5.8,50,2,Monsoon
2017-08-11,Delhi,16.1,69.8,4.1,9.3,150,2,Monsoon
2017-08-12,Surat,27.1,49.4,15.8,9.5,200,8,Monsoon
2017-08-13,Nagpur,42.5,100.0,4.9,6.6,200,5,Monsoon
2017-08-14,Hyderabad,19.7,45.5,0.5,7.8,50,5,Monsoon
2017-08-15,Pune,35.3,20.0,8.2,8.2,200,11,Monsoon
2017-08-16,Indore,30.2,90.0,10.0,14.7,100,5,Monsoon
2017-08-17,Chennai,32.5,64.6,0.1,3.6,100,5,Monsoon
2017-08-18,Patna,18.6,88.4,8.5,3.0,200,2,Monsoon
2017-08-19,Patna,36.5,71.8,6.8,10.5,50,11,Monsoon
2017-08-20,Mumbai,25.5,94.9,0.1,9.8,150,2,Monsoon
2017-08-21,Bhopal,42.0,20.0,4.5,8.6,50,2,Monsoon
2017-08-22,Mumbai,25.8,63.1,3.7,11.4,50,2,Monsoon
2017-08-23,Jaipur,32.1,63.6,0.7,13.0,300,5,Monsoon
2017-08-24,Kolkata,27.4,59.2,7.0,4.5,200,8,Monsoon
2017-08-25,Bangalore,26.4,90.4,1.9,12.0,50,5,Monsoon
2017-08-26,Pune,29.8,33.4,2.9,6.9,200,5,Monsoon
2017-08-27,Pune,31.5,43.4,0.5,12.0,300,11,Monsoon
2017-08-28,Lucknow,36.7,63.3,2.9,12.5,100,2,Monsoon
2017-08-29,Ghaziabad,39.7,76.7,5.2,7.7,100,2,Monsoon
2017-08-30,Kanpur,38.3,70.1,4.9,2.2,50,5,Monsoon
2017-08-31,Patna,15.0,63.7,1.8,13.1,150,5,Monsoon
2017-09-01,Patna,20.9,100.0,2.0,5.3,50,8,Autumn
2017-09-02,Patna,30.2,100.0,3.1,7.7,200,8,Autumn
2017-09-03,Pune,23.3,57.7,1.7,8.5,300,11,Autumn
2017-09-04,Kanpur,32.5,32.9,3.3,3.3,150,11,Autumn
2017-09-05,Ghaziabad,29.6,100.0,1.3,9.5,100,11,Autumn
2017-09-06,Ludhiana,34.5,65.2,1.8,16.0,300,8,Autumn
2017-09-07,Hyderabad,27.0,29.8,1.9,14.8,100,11,Autumn
2017-09-08,Ahmedabad,28.8,73.2,1.0,12.8,150,2,Autumn
2017-09-09,Hyderabad,39.3,100.0,6.2,13.6,150,2,Autumn
2017-09-10,Chennai,40.9,67.3,0.6,18.0,100,5,Autumn
2017-09-11,Surat,16.6,100.0,3.5,24.3,300,8,Autumn
2017-09-12,Kanpur,19.3,46.1,5.6,9.9,200,5,Autumn
2017-09-13,Jaipur,24.3,78.7,13.3,9.0,50,8,Autumn
2017-09-14,Agra,34.3,90.7,4.7,7.2,150,2,Autumn
2017-09-15,Bhopal,39.8,44.0,3.9,2.2,50,11,Autumn
2017-09-16,Patna,15.0,57.2,2.3,12.6,150,2,Autumn
2017-09-17,Bangalore,31.6,44.9,1.1,13.5,150,5,Autumn
2017-09-18,Ahmedabad,19.9,95.4,1.2,13.6,100,11,Autumn
2017-09-19,Kanpur,35.2,54.5,5.8,12.6,50,5,Autumn
2017-09-20,Bangalore,28.5,77.8,0.0,11.0,50,8,Autumn
2017-09-21,Patna,34.9,56.9,11.1,19.1,300,8,Autumn
2017-09-22,Agra,26.8,78.5,18.3,4.7,100,11,Autumn
2017-09-23,Ahmedabad,26.0,63.0,4.0,18.9,200,11,Autumn
2017-09-24,Indore,40.5,61.2,0.2,3.1,150,5,Autumn
2017-09-25,Vadodara,25.0,71.5,0.2,14.9,100,5,Autumn
2017-09-26,Jaipur,32.7,37.0,1.5,8.1,150,8,Autumn
2017-09-27,Pune,27.3,63.9,2.5,8.6,300,2,Autumn
2017-09-28,Ludhiana,30.3,59.9,4.7,9.3,50,2,Autumn
2017-09-29,Ahmedabad,25.0,63.0,1.6,11.5,300,5,Autumn
2017-09-30,Surat,39.7,64.2,1.7,3.7,150,8,Autumn
2017-10-01,Delhi,17.1,38.7,37.3,2.8,100,5,Autumn
2017-10-02,Vadodara,33.8,50.2,0.6,13.3,200,5,Autumn
2017-10-03,Ghaziabad,40.7,61.1,0.7,14.1,300,2,Autumn
2017-10-04,Jaipur,28.7,57.0,9.7,12.7,150,11,Autumn
2017-10-05,Delhi,34.0,48.8,5.1,9.6,200,5,Autumn
2017-10-06,Lucknow,36.2,76.6,1.7,5.4,300,5,Autumn
2017-10-07,Indore,15.0,26.4,6.5,15.2,150,11,Autumn
2017-10-08,Bangalore,20.7,25.4,7.4,5.3,50,2,Autumn
2017-10-09,Agra,28.6,58.5,2.8,6.9,50,2,Autumn
2017-10-10,Kanpur,34.8,100.0,0.2,7.6,200,11,Autumn
2017-10-11,Surat,23.2,82.3,8.3,-0.3,200,5,Autumn
2017-10-12,Kanpur,32.9,92.2,6.0,13.3,300,5,Autumn
2017-10-13,Hyderabad,18.2,52.0,2.2,11.6,300,11,Autumn
2017-10-14,Kolkata,23.8,76.9,2.8,13.8,300,8,Autumn
2017-10-15,Kanpur,35.9,94.3,2.7,4.7,200,2,Autumn
2017-10-16,Vadodara,25.2,46.5,1.9,17.2,300,2,Autumn
2017-10-17,Jaipur,16.7,53.0,8.6,8.3,200,2,Autumn
2017-10-18,Pune,41.3,73.7,2.7,5.4,200,2,Autumn
2017-10-19,Ghaziabad,21.9,91.9,7.4,6.1,200,2,Autumn
2017-10-20,Ahmedabad,31.9,30.5,25.3,7.8,150,5,Autumn
2017-10-21,Delhi,37.0,64.3,2.1,4.7,150,2,Autumn
2017-10-22,Lucknow,26.6,80.2,6.4,9.4,50,2,Autumn
2017-10-23,Ludhiana,30.9,37.4,8.6,12.5,150,5,Autumn
2017-10-24,Ghaziabad,39.3,69.9,3.0,14.1,50,11,Autumn
2017-10-25,Pune,32.2,87.6,3.6,16.0,100,11,Autumn
2017-10-26,Pune,24.8,96.9,2.0,1.4,150,8,Autumn
2017-10-27,Nagpur,15.0,50.5,27.4,14.2,100,2,Autumn
2017-10-28,Jaipur,28.4,63.3,5.8,8.9,150,8,Autumn
2017-10-29,Lucknow,18.3,41.9,4.0,7.1,200,2,Autumn
2017-10-30,Bangalore,35.9,100.0,7.0,16.8,100,11,Autumn
2017-10-31,Ahmedabad,21.8,90.3,6.2,7.1,300,5,Autumn
2017-11-01,Patna,21.2,78.8,2.4,11.5,150,11,Autumn
2017-11-02,Ahmedabad,16.2,42.2,4.1,11.2,300,8,Autumn
2017-11-03,Lucknow,29.9,63.2,4.4,8.8,50,2,Autumn
2017-11-04,Vadodara,31.8,51.8,6.4,9.7,50,8,Autumn
2017-11-05,Kolkata,22.7,56.4,5.5,8.3,100,11,Autumn
2017-11-06,Patna,30.1,55.7,1.3,3.2,150,2,Autumn
2017-11-07,Surat,29.7,79.8,0.3,5.9,100,2,Autumn
2017-11-08,Ghaziabad,45.0,81.0,11.5,10.1,200,2,Autumn
2017-11-09,Agra,28.4,62.7,2.8,6.3,200,11,Autumn
2017-11-10,Ghaziabad,31.1,45.6,6.6,14.4,200,2,Autumn
2017-11-11,Indore,31.2,61.7,0.4,16.0,150,8,Autumn
2017-11-12,Patna,31.8,62.0,0.7,17.3,200,5,Autumn
2017-11-13,Chennai,25.7,70.5,9.1,19.6,50,11,Autumn
2017-11-14,Kanpur,17.6,70.1,26.3,17.7,150,8,Autumn
2017-11-15,Bangalore,27.1,61.6,17.2,13.9,150,2,Autumn
2017-11-16,Nagpur,33.0,95.1,2.1,10.0,100,8,Autumn
2017-11-17,Jaipur,15.0,83.6,5.5,0.4,100,11,Autumn
2017-11-18,Mumbai,17.6,87.0,3.7,11.5,200,8,Autumn
2017-11-19,Vadodara,37.9,89.2,5.5,-1.0,50,2,Autumn
2017-11-20,Pune,29.9,69.3,6.7,6.0,100,11,Autumn
2017-11-21,Hyderabad,25.9,85.7,1.7,3.7,100,2,Autumn
2017-11-22,Surat,37.2,92.5,1.1,1.5,100,11,Autumn
2017-11-23,Patna,25.5,84.1,1.9,6.4,150,5,Autumn
2017-11-24,Kanpur,43.4,70.8,7.4,9.2,150,5,Autumn
2017-11-25,Chennai,19.9,82.8,16.7,3.2,100,2,Autumn
2017-11-26,Bangalore,19.1,39.0,14.2,10.1,50,8,Autumn
2017-11-27,Vadodara,15.0,47.8,1.2,13.7,50,2,Autumn
2017-11-28,Indore,34.6,96.2,7.1,11.1,100,2,Autumn
2017-11-29,Agra,28.5,73.3,1.1,15.7,300,5,Autumn
2017-11-30,Patna,21.6,83.4,1.5,7.2,50,11,Autumn
2017-12-01,Ghaziabad,24.4,93.0,11.6,13.0,200,5,Winter
2017-12-02,Chennai,32.7,82.6,2.5,10.5,300,8,Winter
2017-12-03,Chennai,17.0,83.0,2.0,13.1,200,11,Winter
2017-12-04,Indore,19.7,44.0,2.8,1.4,100,11,Winter
2017-12-05,Ghaziabad,31.8,66.8,1.5,11.3,200,2,Winter
2017-12-06,Ghaziabad,32.0,56.2,8.3,13.3,150,8,Winter
2017-12-07,Bhopal,29.2,45.6,10.7,5.1,50,8,Winter
2017-12-08,Ahmedabad,25.2,73.0,5.6,19.2,150,11,Winter
2017-12-09,Hyderabad,45.0,74.1,0.7,16.1,150,2,Winter
2017-12-10,Mumbai,26.2,63.6,0.4,15.7,150,2,Winter
2017-12-11,Ghaziabad,28.4,100.0,6.1,13.1,100,11,Winter
2017-12-12,Agra,25.5,67.1,0.5,7.0,300,5,Winter
2017-12-13,Vadodara,19.5,62.4,1.9,5.5,50,11,Winter
2017-12-14,Agra,26.0,75.9,4.8,23.3,150,8,Winter
2017-12-15,Bhopal,41.7,87.0,1.6,1.1,200,11,Winter
2017-12-16,Pune,36.3,64.0,1.2,12.8,100,5,Winter
2017-12-17,Bhopal,16.4,75.1,2.2,15.3,200,5,Winter
2017-12-18,Bhopal,43.4,66.6,1.9,16.1,200,5,Winter
2017-12-19,Jaipur,45.0,52.6,0.1,4.3,300,11,Winter
2017-12-20,Lucknow,17.0,71.0,7.9,3.6,200,8,Winter
2017-12-21,Delhi,41.6,41.0,9.1,12.2,300,8,Winter
2017-12-22,Pune,33.6,73.5,1.1,7.1,150,2,Winter
2017-12-23,Chennai,15.0,49.8,3.2,11.1,300,2,Winter
2017-12-24,Patna,22.1,63.6,4.2,13.8,150,11,Winter
2017-12-25,Agra,27.6,66.2,5.8,14.6,200,5,Winter
2017-12-26,Vadodara,15.0,70.3,0.2,10.4,100,5,Winter
2017-12-27,Ludhiana,21.1,60.7,5.2,11.9,50,11,Winter
2017-12-28,Chennai,22.2,20.0,6.7,9.9,200,2,Winter
2017-12-29,Agra,35.2,51.7,2.0,12.8,300,8,Winter
2017-12-30,Kanpur,32.4,71.0,4.2,4.6,50,2,Winter
2017-12-31,Nagpur,23.5,34.5,3.4,0.5,200,8,Winter
2018-01-01,Ahmedabad,20.9,80.5,0.7,12.8,50,5,Winter
2018-01-02,Lucknow,25.8,50.3,5.7,10.5,200,11,Winter
2018-01-03,Surat,35.6,28.3,0.1,13.1,300,5,Winter
2018-01-04,Mumbai,45.0,100.0,13.8,6.2,50,5,Winter
2018-01-05,Vadodara,25.6,66.0,6.7,8.7,300,5,Winter
2018-01-06,Agra,39.4,54.2,1.5,10.4,300,8,Winter
2018-01-07,Vadodara,31.8,71.4,5.7,-1.5,200,2,Winter
2018-01-08,Kolkata,40.2,95.6,0.8,9.4,200,8,Winter
2018-01-09,Mumbai,26.1,66.0,9.0,8.5,150,5,Winter
2018-01-10,Patna,34.5,72.9,8.5,3.0,200,11,Winter
2018-01-11,Chennai,17.7,29.1,0.3,11.4,300,8,Winter
2018-01-12,Patna,35.9,100.0,3.4,6.8,100,8,Winter
2018-01-13,Patna,21.2,83.0,11.7,10.2,100,5,Winter
2018-01-14,Nagpur,27.5,47.8,8.0,7.8,200,11,Winter
